id_cliente,genero,regiao,faixa_etaria,renda_mensal,score_bureau,tempo_emprego_meses,y_real,score_modelo_v1,pred_v1,score_modelo_v2,pred_v2,obs_internas
C00333,M,Sudeste,26-40,5311.31,726,111,0,0.92041,1,0.899269,1,
C00334,F,Sul,18-25,1554.5,441,0,0,0.016642,0,0.055646,0,
C00335,M,Sudeste,26-40,6092.9,799,116,1,0.884576,1,0.845242,1,
C00336,F,Norte,41-60,3099.3,711,177,1,0.935604,1,0.788137,1,
C00337,M,Nordeste,41-60,5394.48,623,146,1,0.810924,1,0.643562,1,
C00338,F,Sudeste,41-60,4368.86,541,172,1,0.836404,1,0.572799,1,
C00339,F,Nordeste,41-60,3883.26,583,92,1,0.665125,1,0.652077,1,
C00340,F,Sudeste,41-60,4507.19,735,74,1,0.813509,1,0.857073,1,
C00341,F,Nordeste,26-40,2712.93,651,0,1,0.215358,0,0.52782,1,
C00342,M,Sudeste,41-60,8321.72,702,165,1,0.96772,1,0.909941,1,
C00343,M,Sudeste,41-60,4636.42,526,97,0,0.306529,0,0.26566,0,
C00344,F,Sul,26-40,2938.39,788,52,1,0.844654,1,0.912857,1,
C00345,F,Sudeste,18-25,3483.06,579,0,1,0.188362,0,0.482405,0,
C00346,F,Sudeste,26-40,5884.09,641,0,0,0.33937,0,0.679803,1,
C00347,F,Sul,26-40,4564.24,717,81,1,0.76506,1,0.79895,1,
C00348,M,Sul,18-25,4470.84,737,78,1,0.817151,1,0.852228,1,
C00349,F,Sudeste,26-40,2703.71,738,49,1,0.548791,1,0.703972,1,
C00350,M,Sudeste,60+,1324.97,544,147,0,0.416894,0,0.200509,0,
C00351,F,Sudeste,26-40,3746.51,607,73,0,0.55006,1,0.611443,1,
C00352,F,Sudeste,18-25,4065.78,793,57,1,0.895795,1,0.94045,1,
C00353,M,Nordeste,26-40,2750.58,614,109,1,0.607551,1,0.523449,1,
C00354,M,Sudeste,60+,2127.49,504,176,1,0.769271,1,0.430134,0,
C00355,M,Nordeste,18-25,1000.0,571,16,0,0.098559,0,0.232643,0,
C00356,F,Sudeste,18-25,2548.13,679,0,0,0.372931,0,0.709556,1,
C00357,F,Sudeste,18-25,2028.61,671,15,1,0.261627,0,0.528145,1,
C00358,F,Sudeste,26-40,7272.77,643,94,0,0.798434,1,0.797981,1,
C00359,F,Sudeste,41-60,7215.32,787,201,1,0.995915,1,0.979524,1,
C00360,F,Nordeste,18-25,1000.0,572,0,0,0.034141,0,0.11223,0,
C00361,M,Sudeste,41-60,4046.87,565,60,1,0.33552,0,0.440556,0,
C00362,F,Sul,26-40,2459.88,802,112,1,0.887607,1,0.853349,1,
C00363,F,Nordeste,18-25,1852.65,693,13,1,0.335749,0,0.623087,1,
C00364,F,Sudeste,26-40,3460.15,714,62,1,0.695526,1,0.785883,1,
C00365,M,Sudeste,60+,3011.62,506,123,0,0.171181,0,0.096277,0,
C00366,F,Sudeste,26-40,3633.39,679,32,1,0.534347,1,0.745466,1,
C00367,M,Sudeste,26-40,5409.58,589,19,1,0.261067,0,0.523239,1,
C00368,F,Sudeste,60+,1708.68,584,233,0,0.826174,1,0.307776,0,
C00369,M,Sudeste,26-40,2278.45,430,77,1,0.055209,0,0.055436,0,
C00370,M,Nordeste,26-40,4260.38,589,41,0,0.226595,0,0.374056,0,
C00371,M,Sudeste,41-60,5315.35,654,182,1,0.825461,1,0.520405,1,
C00372,M,Sudeste,18-25,1345.06,697,4,1,0.267012,0,0.572282,1,
C00373,F,Sudeste,18-25,2200.26,607,33,1,0.206359,0,0.375748,0,
C00374,F,Sudeste,26-40,1000.0,385,0,0,0.01124,0,0.035656,0,
C00375,M,Nordeste,60+,3015.97,604,135,1,0.812655,1,0.671452,1,
C00376,M,Sudeste,26-40,3333.59,570,99,0,0.364372,0,0.3109,0,
C00377,F,Sudeste,41-60,4985.84,679,144,1,0.92789,1,0.85102,1,
C00378,M,Sul,41-60,2692.89,459,123,1,0.314028,0,0.193519,0,
C00379,F,Sul,26-40,2904.78,641,113,1,0.552202,1,0.443132,0,
C00380,F,Centro-Oeste,41-60,7143.59,769,188,1,0.990457,1,0.961211,1,
C00381,F,Nordeste,26-40,4080.9,677,64,1,0.597852,1,0.697425,1,
C00382,M,Sul,26-40,1995.12,592,100,1,0.330612,0,0.269762,0,
C00383,F,Sudeste,18-25,1140.09,550,0,0,0.067546,0,0.205867,0,
C00384,M,Sul,60+,1639.57,668,171,1,0.677246,1,0.341815,0,
C00385,M,Norte,26-40,2379.77,531,38,0,0.119506,0,0.219496,0,
C00386,M,Sudeste,41-60,4883.59,675,140,1,0.882124,1,0.779058,1,
C00387,F,Sul,41-60,2985.16,700,170,1,0.92251,1,0.771477,1,
C00388,F,Centro-Oeste,41-60,5561.82,720,169,1,0.9741,1,0.920493,1,
C00389,F,Nordeste,60+,1499.31,557,167,0,0.392614,0,0.137809,0,
C00390,M,Sudeste,18-25,2332.95,701,66,0,0.582671,1,0.668713,1,
C00391,F,Sul,26-40,2008.36,495,0,0,0.05701,0,0.181268,0,
C00392,M,Nordeste,41-60,2107.84,607,97,0,0.390866,0,0.348893,0,
C00393,M,Centro-Oeste,26-40,1895.76,484,41,1,0.071961,0,0.122347,0,
C00394,F,Sudeste,41-60,3911.84,605,178,1,0.885568,1,0.65365,1,
C00395,F,Sul,26-40,2630.0,578,64,0,0.180053,0,0.228418,0,
C00396,M,Norte,41-60,11157.25,861,213,1,0.998166,1,0.989614,1,
C00397,F,Sudeste,18-25,1263.98,553,0,1,0.064872,0,0.200613,0,
C00398,M,Sul,41-60,5610.12,705,187,1,0.969506,1,0.879588,1,
C00399,M,Centro-Oeste,26-40,1166.32,518,12,1,0.020666,0,0.055302,0,
C00400,F,Nordeste,18-25,2093.92,733,12,0,0.222582,0,0.482878,0,
C00401,F,Sudeste,26-40,2116.61,626,35,0,0.307757,0,0.500791,1,
C00402,M,Sul,26-40,2234.15,617,111,0,0.612997,1,0.516947,1,
C00403,F,Sudeste,26-40,3362.42,604,59,0,0.413148,0,0.528079,1,
C00404,F,Norte,41-60,4571.39,648,129,1,0.8405,1,0.743525,1,
C00405,F,Nordeste,41-60,4543.3,738,87,1,0.912864,1,0.921525,1,
C00406,F,Sul,26-40,1957.65,733,38,1,0.432611,0,0.632337,1,
C00407,F,Sudeste,41-60,4232.06,633,167,1,0.917129,1,0.766511,1,
C00408,M,Sudeste,41-60,2960.16,590,95,0,0.451367,0,0.420263,0,
C00409,F,Sudeste,26-40,2332.83,681,34,0,0.416101,0,0.628909,1,
C00410,F,Sudeste,26-40,3164.65,433,3,0,0.018474,0,0.059368,0,
C00411,M,Nordeste,26-40,1949.09,580,37,1,0.226341,0,0.382769,0,
C00412,M,Nordeste,41-60,5331.94,671,173,0,0.891383,1,0.686664,1,
C00413,F,Sudeste,41-60,6051.79,730,149,1,0.961464,1,0.914414,1,
C00414,F,Sudeste,41-60,3889.45,493,54,0,0.208051,0,0.302127,0,
C00415,F,Centro-Oeste,60+,2216.82,704,225,1,0.975425,1,0.821005,1,
C00416,M,Norte,41-60,2236.39,486,145,0,0.300596,0,0.130948,0,
C00417,F,Sudeste,26-40,3584.63,615,37,0,0.275653,0,0.464505,0,
C00418,F,Centro-Oeste,18-25,1764.65,600,19,1,0.133508,0,0.303192,0,
C00419,M,Sudeste,60+,2168.25,549,215,0,0.666205,1,0.191723,0,
C00420,M,Sudeste,26-40,2110.72,464,86,0,0.074437,0,0.069231,0,
C00421,M,Nordeste,26-40,2266.8,621,74,0,0.249366,0,0.278173,0,
C00422,M,Sul,41-60,2811.65,660,167,1,0.8672,1,0.654315,1,
C00423,M,Sudeste,60+,2389.7,543,235,0,0.884864,1,0.412821,0,
C00424,F,Norte,41-60,4168.07,506,115,0,0.290423,0,0.197957,0,
C00425,F,Sudeste,26-40,4898.02,701,64,1,0.700358,1,0.780085,1,
C00426,M,Sul,26-40,4208.87,586,81,0,0.336547,0,0.353566,0,
C00427,F,Norte,60+,3953.13,854,224,1,0.991317,1,0.938416,1,
C00428,F,Nordeste,41-60,4774.18,594,106,1,0.609723,1,0.547383,1,
C00429,M,Sudeste,41-60,2750.63,732,201,1,0.950842,1,0.762945,1,
C00430,M,Sul,26-40,2295.6,600,31,1,0.230028,0,0.416596,0,
C00431,M,Nordeste,18-25,2865.86,723,48,1,0.637845,1,0.777303,1,
C00432,F,Nordeste,41-60,4818.03,558,95,1,0.307048,0,0.276304,0,
C00433,M,Nordeste,26-40,1614.13,471,43,0,0.059333,0,0.097116,0,
C00434,M,Nordeste,18-25,1761.88,587,54,0,0.109231,0,0.158064,0,
C00435,F,Sudeste,26-40,5609.34,653,77,1,0.800098,1,0.836934,1,
C00436,F,Norte,26-40,2595.91,557,40,0,0.188501,0,0.322569,0,
C00437,F,Nordeste,41-60,4782.97,753,117,1,0.931352,1,0.905329,1,
C00438,M,Sudeste,26-40,1743.72,525,97,0,0.220741,0,0.182382,0,
C00439,F,Centro-Oeste,41-60,4527.69,598,103,1,0.609163,1,0.557894,1,
C00440,M,Sudeste,26-40,1729.05,442,0,0,0.018192,0,0.061182,0,
C00441,M,Nordeste,26-40,4257.22,623,71,0,0.290667,0,0.34563,0,
C00442,F,Sudeste,41-60,4170.03,620,140,1,0.814138,1,0.664291,1,
C00443,F,Sudeste,26-40,3660.17,624,13,1,0.296714,0,0.586197,1,
C00444,M,Nordeste,18-25,1000.0,330,0,0,0.002701,0,0.008081,0,
C00445,M,Nordeste,41-60,5715.12,546,130,0,0.491558,0,0.325439,0,
C00446,F,Norte,26-40,2552.12,531,40,0,0.090652,0,0.160754,0,
C00447,M,Norte,18-25,2214.26,719,12,0,0.36427,0,0.662223,1,
C00448,M,Sudeste,18-25,1000.0,487,37,0,0.042283,0,0.077543,0,
C00449,M,Nordeste,41-60,3247.13,514,138,1,0.564059,1,0.358566,0,
C00450,F,Nordeste,18-25,1578.63,634,16,0,0.191883,0,0.414636,0,
C00451,M,Nordeste,26-40,3163.97,572,92,0,0.385323,0,0.366077,0,
C00452,M,Norte,26-40,3365.26,629,59,1,0.338858,0,0.439739,0,
C00453,M,Nordeste,26-40,5745.75,793,111,0,0.949275,1,0.937706,1,
C00454,F,Nordeste,60+,2126.53,597,170,0,0.740162,1,0.426463,0,
C00455,F,Norte,41-60,1948.72,505,96,1,0.263481,0,0.222499,0,
C00456,M,Nordeste,41-60,4701.5,619,117,0,0.760463,1,0.676098,1,
C00457,M,Sudeste,41-60,3189.06,689,154,1,0.855034,1,0.683232,1,
C00458,F,Nordeste,41-60,7868.41,593,155,0,0.877369,1,0.726812,1,
C00459,F,Nordeste,41-60,6960.64,737,93,1,0.926086,1,0.929882,1,
C00460,M,Sudeste,26-40,2769.9,495,47,0,0.154048,0,0.245615,0,
C00461,M,Centro-Oeste,26-40,1129.7,542,47,0,0.12309,0,0.191649,0,
C00462,F,Sudeste,41-60,1768.63,557,84,0,0.264778,0,0.26185,0,
C00463,F,Sul,41-60,6698.3,700,119,1,0.935676,1,0.908817,1,
C00464,M,Centro-Oeste,41-60,4951.06,719,181,1,0.973224,1,0.90145,1,
C00465,F,Sudeste,60+,2100.13,356,122,0,0.03544,0,0.01698,0,
C00466,F,Nordeste,41-60,4804.76,614,102,1,0.432227,0,0.376458,0,
C00467,F,Nordeste,41-60,2199.27,591,160,1,0.779083,1,0.51897,1,
C00468,M,Centro-Oeste,26-40,2202.38,599,69,1,0.61218,1,0.672724,1,
C00469,F,Centro-Oeste,41-60,8874.62,718,196,0,0.977466,1,0.900633,1,
C00470,F,Centro-Oeste,18-25,1431.71,535,24,0,0.069594,0,0.156306,0,
C00471,F,Sudeste,26-40,8191.03,731,38,1,0.798622,1,0.910442,1,
C00472,F,Norte,26-40,3009.11,524,14,1,0.108154,0,0.272347,0,
C00473,M,Sul,26-40,2558.32,568,39,0,0.26056,0,0.424305,0,
C00474,F,Sudeste,18-25,1820.1,508,0,0,0.0341,0,0.114257,0,
C00475,M,Sul,26-40,4219.33,615,69,0,0.372079,0,0.439648,0,
C00476,M,Nordeste,18-25,1000.0,612,68,0,0.357466,0,0.408307,0,
C00477,F,Nordeste,26-40,6283.41,782,53,1,0.697299,1,0.816042,1,
C00478,F,Nordeste,26-40,1803.78,452,0,0,0.026207,0,0.087175,0,
C00479,F,Sudeste,41-60,2222.98,485,93,0,0.182689,0,0.158142,0,
C00480,F,Norte,41-60,4091.41,582,114,1,0.638284,1,0.541136,1,
C00481,F,Nordeste,60+,3000.26,744,185,1,0.945664,1,0.799173,1,
C00482,M,Norte,41-60,1582.28,478,86,0,0.057507,0,0.05004,0,
C00483,F,Sudeste,26-40,4976.56,694,82,1,0.8279,1,0.851975,1,
C00484,F,Norte,26-40,1496.99,449,0,0,0.020763,0,0.068795,0,
C00485,F,Nordeste,26-40,2356.99,783,29,1,0.759085,1,0.895301,1,
C00486,M,Nordeste,18-25,1355.28,538,11,0,0.040469,0,0.108513,0,
C00487,M,Sudeste,18-25,3468.64,640,4,0,0.366968,0,0.692565,1,
C00488,M,Sudeste,26-40,5234.22,613,86,0,0.687245,1,0.704032,1,
C00489,F,Sul,26-40,1844.34,696,61,1,0.292811,0,0.37578,0,
C00490,M,Norte,26-40,3566.44,684,64,1,0.607337,1,0.703931,1,
C00491,F,Nordeste,26-40,4107.79,630,55,1,0.509618,1,0.644876,1,
C00492,M,Nordeste,41-60,3030.27,572,218,1,0.928845,1,0.618542,1,
C00493,F,Nordeste,60+,4755.68,830,201,1,0.985929,1,0.931191,1,
C00494,M,Sudeste,26-40,3274.19,541,48,0,0.309767,0,0.45076,0,
C00495,F,Sudeste,41-60,5512.51,748,111,1,0.897897,1,0.873227,1,
C00496,F,Sudeste,26-40,3871.85,778,99,1,0.910757,1,0.904865,1,
C00497,F,Nordeste,26-40,3779.44,687,70,1,0.770041,1,0.824917,1,
C00498,F,Nordeste,41-60,3635.64,634,129,0,0.815003,1,0.702146,1,
C00499,F,Sudeste,18-25,2162.91,646,7,1,0.212592,0,0.490229,0,
C00500,M,Sudeste,18-25,1000.0,616,0,1,0.096388,0,0.28063,0,
C00501,F,Nordeste,41-60,7145.96,687,120,1,0.921039,1,0.887138,1,
C00502,M,Centro-Oeste,41-60,4358.05,591,137,0,0.814896,1,0.673565,1,
C00503,M,Nordeste,18-25,2013.4,605,35,0,0.136104,0,0.25934,0,
C00504,F,Nordeste,41-60,4061.41,636,121,1,0.865599,1,0.798224,1,
C00505,M,Nordeste,26-40,6872.75,819,110,1,0.972567,1,0.96757,1,
C00506,M,Nordeste,26-40,5776.32,699,87,1,0.785619,1,0.804503,1,
C00507,M,Sul,26-40,3567.99,539,1,0,0.119392,0,0.344812,0,
C00508,F,Sudeste,41-60,6765.27,608,155,0,0.810796,1,0.601077,1,
C00509,F,Sudeste,60+,4008.16,577,147,0,0.727127,1,0.512235,1,
C00510,M,Sul,41-60,1866.51,541,91,0,0.197039,0,0.170178,0,
C00511,F,Sudeste,26-40,3089.96,504,0,1,0.047154,0,0.152565,0,
C00512,M,Norte,26-40,3605.32,624,57,0,0.574911,1,0.692853,1,
C00513,F,Sudeste,26-40,3079.2,491,13,1,0.083497,0,0.219673,0,
C00514,M,Sudeste,26-40,2332.57,594,24,0,0.336595,0,0.575023,1,
C00515,M,Sudeste,41-60,6796.13,734,168,1,0.973454,1,0.921636,1,
C00516,M,Sudeste,26-40,2454.41,679,52,1,0.372613,0,0.515794,1,
C00517,M,Nordeste,41-60,7076.1,567,168,1,0.875455,1,0.675189,1,
C00518,F,Sudeste,41-60,4251.75,569,140,0,0.686261,1,0.47849,0,
C00519,F,Sudeste,41-60,2772.13,504,115,0,0.238491,0,0.153879,0,
C00520,F,Sudeste,18-25,2288.82,659,39,0,0.227839,0,0.378375,0,
C00521,M,Norte,60+,5256.7,699,207,1,0.972557,1,0.854552,1,
C00522,F,Sul,26-40,3351.3,567,2,0,0.061104,0,0.192607,0,
C00523,M,Centro-Oeste,41-60,8726.3,634,199,1,0.975635,1,0.884169,1,
C00524,M,Sudeste,26-40,2881.48,736,76,1,0.592885,1,0.639363,1,
C00525,M,Sul,26-40,3106.23,623,2,1,0.25692,0,0.576524,1,
C00526,M,Nordeste,41-60,3929.96,532,165,1,0.53962,1,0.243677,0,
C00527,M,Nordeste,18-25,1852.45,585,51,1,0.177481,0,0.267671,0,
C00528,F,Norte,18-25,2069.06,641,0,0,0.285746,0,0.612708,1,
C00529,F,Nordeste,18-25,1069.33,654,0,0,0.055802,0,0.174146,0,
C00530,M,Nordeste,41-60,9408.08,762,197,1,0.984517,1,0.927471,1,
C00531,M,Sudeste,18-25,1912.85,643,19,1,0.340641,0,0.600322,1,
C00532,M,Nordeste,26-40,4091.89,645,53,1,0.534699,1,0.676151,1,
C00533,F,Nordeste,41-60,5821.36,650,122,1,0.831844,1,0.756771,1,
C00534,M,Sudeste,41-60,6288.84,532,162,1,0.808075,1,0.571033,1,
C00535,M,Sudeste,41-60,5090.14,647,127,1,0.849706,1,0.764161,1,
C00536,F,Sudeste,41-60,4388.14,526,127,0,0.37302,0,0.231345,0,
C00537,F,Sudeste,41-60,3220.42,523,131,1,0.372758,0,0.215054,0,
C00538,M,Sul,26-40,4275.49,609,58,1,0.287086,0,0.387903,0,
C00539,F,Sul,18-25,1195.51,563,15,0,0.05294,0,0.131653,0,
C00540,M,Sudeste,41-60,1495.68,448,69,0,0.076794,0,0.088332,0,
C00541,M,Nordeste,26-40,3442.96,825,158,1,0.978367,1,0.943648,1,
C00542,M,Nordeste,26-40,7860.21,861,130,1,0.987531,1,0.980458,1,
C00543,M,Nordeste,18-25,1614.68,614,41,0,0.215464,0,0.353383,0,
C00544,F,Sudeste,18-25,3611.19,746,4,1,0.642076,1,0.880714,1,
C00545,F,Centro-Oeste,18-25,2035.88,462,0,0,0.026136,0,0.088232,0,
C00546,F,Nordeste,18-25,1809.39,562,14,1,0.07326,0,0.191981,0,
C00547,F,Sudeste,60+,2850.15,616,129,0,0.652273,1,0.480678,0,
C00548,F,Nordeste,26-40,3682.32,616,70,1,0.373738,0,0.446921,0,
C00549,M,Nordeste,26-40,7156.7,664,76,1,0.62265,1,0.677627,1,
C00550,M,Sudeste,18-25,1020.12,598,0,0,0.102034,0,0.292041,0,
C00551,M,Sudeste,41-60,8695.07,593,135,1,0.855474,1,0.75313,1,
C00552,M,Sudeste,18-25,1260.55,746,59,0,0.34719,0,0.441693,0,
C00553,M,Sudeste,26-40,2253.85,615,82,1,0.497223,0,0.5142,1,
C00554,M,Norte,26-40,2352.47,529,4,0,0.043996,0,0.134402,0,
C00555,F,Sudeste,41-60,6919.01,594,143,0,0.855249,1,0.724425,1,
C00556,F,Nordeste,18-25,2689.65,586,0,0,0.133212,0,0.377001,0,
C00557,F,Sul,41-60,3869.49,578,152,0,0.716526,1,0.466085,0,
C00558,F,Sudeste,26-40,6069.23,715,61,1,0.861154,1,0.914205,1,
C00559,M,Sudeste,41-60,8214.22,816,153,1,0.985802,1,0.967702,1,
C00560,M,Sudeste,26-40,2968.06,694,91,1,0.719516,1,0.717488,1,
C00561,M,Sul,41-60,2683.56,516,161,0,0.745237,1,0.463301,0,
C00562,F,Nordeste,60+,4151.68,604,171,0,0.841487,1,0.592463,1,
C00563,M,Sudeste,26-40,1221.19,547,58,0,0.184748,0,0.245015,0,
C00564,M,Sudeste,60+,6385.63,794,311,1,0.998514,1,0.958045,1,
C00565,F,Sul,26-40,3278.93,629,95,1,0.649089,1,0.626563,1,
C00566,F,Norte,26-40,2110.27,578,3,0,0.212537,0,0.496832,0,
C00567,F,Sudeste,60+,1970.58,586,192,0,0.763918,1,0.370415,0,
C00568,M,Nordeste,41-60,7720.52,555,75,0,0.540516,1,0.603931,1,
C00569,M,Sudeste,41-60,2850.63,501,170,0,0.438575,0,0.159441,0,
C00570,F,Nordeste,18-25,1970.88,677,41,1,0.301427,0,0.474401,0,
C00571,M,Sul,18-25,2760.87,565,0,0,0.097777,0,0.297356,0,
C00572,F,Sudeste,26-40,4838.11,684,34,1,0.537984,1,0.747587,1,
C00573,F,Sudeste,41-60,4870.57,581,118,1,0.741421,1,0.646129,1,
C00574,F,Norte,60+,7293.27,666,163,1,0.957943,1,0.88491,1,
C00575,M,Sul,26-40,4242.58,757,102,1,0.953168,1,0.947488,1,
C00576,M,Nordeste,41-60,4739.87,624,147,1,0.699707,1,0.475948,0,
C00577,M,Sudeste,18-25,1242.27,611,15,0,0.133931,0,0.311946,0,
C00578,M,Sul,41-60,2523.4,588,128,0,0.598317,1,0.433589,0,
C00579,M,Nordeste,18-25,3522.92,577,47,0,0.183245,0,0.289016,0,
C00580,F,Sudeste,26-40,3566.7,615,81,0,0.571718,1,0.602045,1,
C00581,F,Nordeste,41-60,7105.14,747,122,0,0.949927,1,0.92733,1,
C00582,M,Sudeste,41-60,4534.46,623,127,0,0.822093,1,0.721383,1,
C00583,F,Sul,26-40,4679.53,478,27,1,0.110043,0,0.239902,0,
C00584,F,Sudeste,26-40,8832.05,734,16,1,0.820354,1,0.943618,1,
C00585,M,Sudeste,26-40,2464.14,723,72,1,0.807034,1,0.848173,1,
C00586,M,Sudeste,26-40,3370.39,683,76,1,0.685235,1,0.73338,1,
C00587,M,Sul,41-60,10585.17,824,189,1,0.995282,1,0.981418,1,
C00588,M,Nordeste,26-40,1724.95,522,53,0,0.075971,0,0.114914,0,
C00589,F,Sudeste,26-40,3488.67,509,58,1,0.197751,0,0.27567,0,
C00590,M,Sudeste,26-40,3196.72,561,29,0,0.217006,0,0.40853,0,
C00591,M,Nordeste,26-40,2039.95,495,63,0,0.097502,0,0.127226,0,
C00592,F,Sul,41-60,5080.21,432,80,0,0.092528,0,0.095075,0,
C00593,M,Sudeste,60+,3946.61,620,209,0,0.967673,1,0.818209,1,
C00594,F,Nordeste,41-60,2734.53,464,116,1,0.27702,0,0.183888,0,
C00595,M,Centro-Oeste,41-60,2603.55,560,132,0,0.625255,1,0.443085,0,
C00596,M,Sudeste,60+,1961.71,592,233,0,0.817305,1,0.288107,0,
C00597,M,Sul,41-60,3548.84,573,142,0,0.491419,0,0.279065,0,
C00598,M,Nordeste,60+,2369.07,442,126,0,0.116947,0,0.058119,0,
C00599,M,Sul,41-60,5988.25,621,146,0,0.747988,1,0.545158,1,
C00600,M,Norte,26-40,2268.98,625,64,0,0.296522,0,0.376452,0,
C00601,M,Sudeste,18-25,1149.62,510,0,0,0.054245,0,0.167556,0,
C00602,M,Sudeste,26-40,3188.82,607,48,1,0.388354,0,0.545001,1,
C00603,M,Sudeste,60+,3478.52,580,257,0,0.922725,1,0.435795,0,
C00604,F,Nordeste,60+,2558.53,635,204,1,0.938694,1,0.7072,1,
C00605,M,Sudeste,26-40,2680.14,717,57,1,0.644993,1,0.755687,1,
C00606,F,Nordeste,18-25,1753.28,599,31,1,0.189949,0,0.35349,0,
C00607,M,Sudeste,18-25,1000.0,619,0,1,0.08051,0,0.242827,0,
C00608,M,Centro-Oeste,26-40,10362.68,628,67,0,0.831038,1,0.885237,1,
C00609,F,Sudeste,18-25,1446.45,500,0,0,0.04404,0,0.141053,0,
C00610,F,Sudeste,41-60,5265.15,709,98,1,0.867543,1,0.860268,1,
C00611,F,Norte,26-40,2344.01,555,14,0,0.181839,0,0.405234,0,
C00612,F,Centro-Oeste,41-60,5122.2,630,113,1,0.810768,1,0.75259,1,
C00613,F,Centro-Oeste,26-40,5488.37,709,63,1,0.798712,1,0.867106,1,
C00614,F,Sudeste,41-60,4076.6,707,153,1,0.934367,1,0.845134,1,
C00615,F,Nordeste,41-60,3090.31,360,129,0,0.168642,0,0.085152,0,
C00616,F,Nordeste,41-60,2608.32,497,70,0,0.146138,0,0.167482,0,
C00617,F,Nordeste,26-40,3188.72,700,98,0,0.749751,1,0.728231,1,
C00618,M,Nordeste,41-60,5772.75,602,176,1,0.896314,1,0.692335,1,
C00619,M,Sudeste,41-60,3015.95,625,90,1,0.537188,1,0.530285,1,
C00620,F,Nordeste,18-25,1696.66,735,2,1,0.389629,0,0.715872,1,
C00621,F,Sudeste,41-60,2857.99,680,135,1,0.873637,1,0.771119,1,
C00622,M,Sudeste,26-40,2646.43,596,24,1,0.207165,0,0.413665,0,
C00623,F,Sudeste,41-60,3880.64,525,118,1,0.599846,1,0.476177,0,
C00624,M,Norte,41-60,11159.45,816,153,0,0.984041,1,0.96473,1,
C00625,M,Sudeste,18-25,2956.95,548,72,1,0.323362,0,0.372551,0,
C00626,F,Sudeste,26-40,4180.82,642,41,1,0.500484,1,0.687815,1,
C00627,M,Sudeste,41-60,2257.22,473,121,0,0.318081,0,0.200111,0,
C00628,F,Nordeste,26-40,2835.37,662,29,0,0.229524,0,0.436008,0,
C00629,M,Sudeste,41-60,6479.46,579,99,0,0.600285,1,0.569937,1,
C00630,M,Sudeste,41-60,3398.13,643,186,0,0.931684,1,0.746753,1,
C00631,M,Sul,18-25,1688.21,601,29,0,0.105616,0,0.220911,0,
C00632,F,Nordeste,41-60,3138.66,621,99,1,0.623957,1,0.583549,1,
C00633,F,Sudeste,18-25,1807.22,581,0,0,0.120126,0,0.340957,0,
C00634,F,Sudeste,26-40,3110.8,507,41,1,0.05738,0,0.10376,0,
C00635,F,Sul,41-60,3198.89,564,43,0,0.135142,0,0.229048,0,
C00636,M,Norte,26-40,4089.0,710,41,0,0.413808,0,0.604024,1,
C00637,F,Nordeste,26-40,3359.38,673,101,0,0.80778,1,0.780298,1,
C00638,F,Sudeste,26-40,2393.76,602,42,1,0.281143,0,0.440974,0,
C00639,M,Nordeste,26-40,4440.53,748,34,1,0.69872,1,0.858092,1,
C00640,M,Nordeste,26-40,4641.75,808,96,1,0.93288,1,0.933426,1,
C00641,F,Centro-Oeste,41-60,3872.02,686,173,0,0.937207,1,0.804001,1,
C00642,M,Nordeste,18-25,1922.44,538,0,1,0.058508,0,0.188107,0,
C00643,M,Nordeste,18-25,1532.02,712,75,1,0.414739,0,0.462342,0,
C00644,F,Sul,26-40,2948.39,619,76,1,0.52167,1,0.568591,1,
C00645,F,Centro-Oeste,60+,1563.6,638,199,1,0.896623,1,0.586618,1,
C00646,M,Sul,26-40,1902.71,608,112,1,0.513457,1,0.407774,0,
C00647,M,Sul,41-60,3593.73,623,204,1,0.930004,1,0.682324,1,
C00648,M,Sudeste,41-60,2165.31,549,142,1,0.560319,1,0.336485,0,
C00649,M,Sudeste,60+,2912.28,692,225,0,0.97584,1,0.826227,1,
C00650,F,Sudeste,41-60,3500.31,675,172,1,0.920585,1,0.761324,1,
C00651,F,Sudeste,26-40,2156.99,549,5,1,0.095139,0,0.26896,0,
C00652,M,Sul,41-60,5458.48,495,92,0,0.372116,0,0.355444,0,
C00653,F,Sul,18-25,1000.0,611,44,1,0.152886,0,0.246692,0,
C00654,F,Sudeste,41-60,3606.43,604,127,1,0.517797,1,0.368581,0,
C00655,F,Sudeste,26-40,3444.6,599,17,0,0.13222,0,0.309631,0,
C00656,F,Centro-Oeste,41-60,4697.09,634,143,0,0.869988,1,0.745815,1,
C00657,F,Sudeste,18-25,1058.22,463,0,0,0.0155,0,0.050826,0,
C00658,M,Nordeste,41-60,3479.89,832,213,1,0.990242,1,0.940362,1,
C00659,F,Nordeste,41-60,7278.83,684,150,1,0.875814,1,0.737431,1,
C00660,M,Norte,18-25,1867.1,806,76,1,0.874422,1,0.898784,1,
C00661,F,Sudeste,18-25,1330.11,370,0,0,0.004505,0,0.014057,0,
C00662,F,Sudeste,41-60,4746.87,577,203,1,0.783223,1,0.361204,0,
C00663,M,Sudeste,41-60,6087.04,633,128,1,0.863256,1,0.78229,1,
C00664,M,Sudeste,41-60,3613.0,558,101,0,0.253352,0,0.205727,0,
C00665,M,Centro-Oeste,41-60,2369.62,456,115,0,0.348964,0,0.239464,0,
